date,hospital,daily,blood_a,blood_b,blood_o,blood_ab,location_centre,location_mobile,type_wholeblood,type_apheresis_platelet,type_apheresis_plasma,type_other,social_civilian,social_student,social_policearmy,donations_new,donations_regular,donations_irregular,date_iso
11/29/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-29
11/29/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-29
11/29/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-29
11/29/2025,Hospital Raja Permaisuri Bainun,96,18,23,51,4,0,96,96,0,0,0,90,5,1,8,72,16,2025-11-29
11/29/2025,Hospital Taiping,23,6,9,8,0,0,23,23,0,0,0,23,0,0,9,7,7,2025-11-29
11/29/2025,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-29
11/29/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-29
11/29/2025,Hospital Tengku Ampuan Rahimah,116,28,34,43,11,0,116,116,0,0,0,111,5,0,23,66,27,2025-11-29
11/29/2025,Hospital Sultanah Nur Zahirah,45,6,18,16,5,0,45,45,0,0,0,40,5,0,4,34,7,2025-11-29
11/29/2025,Hospital Queen Elizabeth II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-29
11/29/2025,Hospital Duchess Of Kent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-29
11/29/2025,Hospital Tawau,15,4,7,3,1,0,15,15,0,0,0,13,2,0,4,10,1,2025-11-29
11/29/2025,Hospital Umum Sarawak,87,19,29,33,6,37,50,87,0,0,0,81,4,2,14,67,6,2025-11-29
11/29/2025,Hospital Miri,43,12,12,16,3,0,43,43,0,0,0,35,5,3,14,21,8,2025-11-29
11/29/2025,Hospital Sibu,81,16,24,34,7,0,81,81,0,0,0,75,4,2,22,48,11,2025-11-29
11/29/2025,Pusat Darah Negara,677,193,167,283,34,142,535,661,14,2,0,623,44,10,107,407,163,2025-11-29
11/30/2025,Hospital Sultanah Nora Ismail,104,26,21,44,13,0,104,104,0,0,0,100,4,0,11,80,13,2025-11-30
11/30/2025,Hospital Sultanah Aminah,202,36,68,87,11,0,202,202,0,0,0,196,4,2,34,134,34,2025-11-30
11/30/2025,,44,13,13,16,2,0,44,44,0,0,0,40,2,2,8,21,15,2025-11-30
11/30/2025,Hospital Sultanah Bahiyah,51,11,10,28,2,20,31,50,1,0,0,41,7,3,6,32,13,2025-11-30
11/30/2025,Hospital Raja Perempuan Zainab II,37,11,8,16,2,25,12,35,2,0,0,30,6,1,3,27,7,2025-11-30
11/30/2025,Hospital Melaka,108,26,29,46,7,0,108,108,0,0,0,95,13,0,14,77,17,2025-11-30
11/30/2025,Hospital Tuanku Jaafar,103,32,29,39,3,0,103,103,0,0,0,95,8,0,10,64,29,2025-11-30
11/30/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-30
11/30/2025,Hospital Tengku Ampuan Afzan,114,16,25,67,6,0,114,114,0,0,0,105,6,3,15,76,23,2025-11-30
11/30/2025,Hospital Sultan Haji Ahmad Shah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-30
11/30/2025,Hospital Seberang Jaya,77,13,22,38,4,0,77,77,0,0,0,72,5,0,4,68,5,2025-11-30
11/30/2025,Hospital Pulau Pinang,67,21,19,24,3,0,67,67,0,0,0,64,3,0,10,41,16,2025-11-30
11/30/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-30
11/30/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-30
11/30/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-30
11/30/2025,Hospital Raja Permaisuri Bainun,184,48,53,74,9,0,184,184,0,0,0,170,11,3,8,162,14,2025-11-30
11/30/2025,Hospital Taiping,18,5,7,6,0,0,18,18,0,0,0,17,1,0,2,11,5,2025-11-30
11/30/2025,Hospital Seri Manjung,54,15,17,22,0,0,54,54,0,0,0,50,3,1,8,40,6,2025-11-30
11/30/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-11-30
11/30/2025,Hospital Tengku Ampuan Rahimah,177,57,35,70,15,0,177,177,0,0,0,173,4,0,20,125,32,2025-11-30
11/30/2025,Hospital Sultanah Nur Zahirah,28,6,6,12,4,10,18,27,1,0,0,24,3,1,1,19,8,2025-11-30
11/30/2025,Hospital Queen Elizabeth II,55,12,14,24,5,0,55,55,0,0,0,51,3,1,6,36,13,2025-11-30
11/30/2025,Hospital Duchess Of Kent,10,2,2,5,1,0,10,10,0,0,0,10,0,0,3,5,2,2025-11-30
11/30/2025,Hospital Tawau,19,7,4,7,1,0,19,19,0,0,0,18,0,1,4,10,5,2025-11-30
11/30/2025,Hospital Umum Sarawak,153,42,38,63,10,0,153,153,0,0,0,150,3,0,5,134,14,2025-11-30
11/30/2025,Hospital Miri,37,7,9,20,1,0,37,37,0,0,0,37,0,0,0,34,3,2025-11-30
11/30/2025,Hospital Sibu,46,15,14,15,2,0,46,46,0,0,0,45,0,1,2,43,1,2025-11-30
11/30/2025,Pusat Darah Negara,765,202,200,318,45,136,629,765,0,0,0,710,42,13,115,511,139,2025-11-30
12/1/2025,Hospital Sultanah Nora Ismail,6,1,1,4,0,6,0,6,0,0,0,6,0,0,0,5,1,2025-12-01
12/1/2025,Hospital Sultanah Aminah,110,25,25,57,3,28,82,110,0,0,0,80,30,0,21,67,22,2025-12-01
12/1/2025,,2,0,1,1,0,2,0,2,0,0,0,2,0,0,1,1,0,2025-12-01
12/1/2025,Hospital Sultanah Bahiyah,34,10,9,12,3,14,20,34,0,0,0,33,1,0,7,17,10,2025-12-01
12/1/2025,Hospital Raja Perempuan Zainab II,30,9,10,10,1,11,19,30,0,0,0,27,3,0,8,18,4,2025-12-01
12/1/2025,Hospital Melaka,14,3,7,3,1,14,0,14,0,0,0,13,1,0,0,10,4,2025-12-01
12/1/2025,Hospital Tuanku Jaafar,27,5,5,16,1,27,0,27,0,0,0,25,1,1,0,25,2,2025-12-01
12/1/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-01
12/1/2025,Hospital Tengku Ampuan Afzan,11,1,4,6,0,11,0,10,1,0,0,8,2,1,0,11,0,2025-12-01
12/1/2025,Hospital Sultan Haji Ahmad Shah,8,2,2,3,1,8,0,8,0,0,0,8,0,0,0,8,0,2025-12-01
12/1/2025,Hospital Seberang Jaya,14,2,3,7,2,13,1,14,0,0,0,14,0,0,2,12,0,2025-12-01
12/1/2025,Hospital Pulau Pinang,26,6,2,15,3,26,0,26,0,0,0,26,0,0,0,26,0,2025-12-01
12/1/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-01
12/1/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-01
12/1/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-01
12/1/2025,Hospital Raja Permaisuri Bainun,35,10,12,12,1,16,19,33,2,0,0,30,4,1,1,31,3,2025-12-01
12/1/2025,Hospital Taiping,8,2,2,4,0,8,0,7,1,0,0,7,1,0,0,8,0,2025-12-01
12/1/2025,Hospital Seri Manjung,2,0,1,1,0,2,0,2,0,0,0,2,0,0,0,2,0,2025-12-01
12/1/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-01
12/1/2025,Hospital Tengku Ampuan Rahimah,8,2,2,3,1,8,0,8,0,0,0,8,0,0,0,5,3,2025-12-01
12/1/2025,Hospital Sultanah Nur Zahirah,87,17,29,39,2,6,81,87,0,0,0,44,43,0,19,60,8,2025-12-01
12/1/2025,Hospital Queen Elizabeth II,72,9,17,42,4,18,54,72,0,0,0,63,6,3,14,40,18,2025-12-01
12/1/2025,Hospital Duchess Of Kent,3,1,0,1,1,3,0,3,0,0,0,3,0,0,0,3,0,2025-12-01
12/1/2025,Hospital Tawau,6,4,0,2,0,6,0,6,0,0,0,6,0,0,0,6,0,2025-12-01
12/1/2025,Hospital Umum Sarawak,48,16,12,18,2,48,0,48,0,0,0,45,2,1,8,37,3,2025-12-01
12/1/2025,Hospital Miri,3,0,1,2,0,3,0,3,0,0,0,3,0,0,0,3,0,2025-12-01
12/1/2025,Hospital Sibu,3,0,0,2,1,3,0,3,0,0,0,3,0,0,0,3,0,2025-12-01
12/1/2025,Pusat Darah Negara,300,73,77,133,17,99,201,284,10,6,0,246,50,4,45,200,55,2025-12-01
12/2/2025,Hospital Sultanah Nora Ismail,13,4,3,5,1,13,0,13,0,0,0,13,0,0,4,7,2,2025-12-02
12/2/2025,Hospital Sultanah Aminah,107,25,27,47,8,24,83,107,0,0,0,104,3,0,36,50,21,2025-12-02
12/2/2025,,83,20,19,33,11,11,72,83,0,0,0,82,1,0,19,46,18,2025-12-02
12/2/2025,Hospital Sultanah Bahiyah,38,7,15,12,4,14,24,37,1,0,0,32,6,0,6,25,7,2025-12-02
12/2/2025,Hospital Raja Perempuan Zainab II,46,6,10,26,4,22,24,44,2,0,0,41,4,1,10,24,12,2025-12-02
12/2/2025,Hospital Melaka,55,6,17,28,4,13,42,55,0,0,0,54,1,0,2,49,4,2025-12-02
12/2/2025,Hospital Tuanku Jaafar,16,3,5,8,0,16,0,16,0,0,0,14,2,0,1,13,2,2025-12-02
12/2/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02
12/2/2025,Hospital Tengku Ampuan Afzan,70,18,20,23,9,10,60,70,0,0,0,68,1,1,29,29,12,2025-12-02
12/2/2025,Hospital Sultan Haji Ahmad Shah,5,0,4,1,0,5,0,5,0,0,0,3,2,0,0,5,0,2025-12-02
12/2/2025,Hospital Seberang Jaya,24,6,5,10,3,11,13,24,0,0,0,23,1,0,1,17,6,2025-12-02
12/2/2025,Hospital Pulau Pinang,74,17,17,32,8,44,30,72,2,0,0,73,1,0,24,41,9,2025-12-02
12/2/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02
12/2/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02
12/2/2025,,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,2025-12-02
12/2/2025,Hospital Raja Permaisuri Bainun,22,9,7,4,2,10,12,18,4,0,0,21,1,0,1,15,6,2025-12-02
12/2/2025,Hospital Taiping,59,12,19,28,0,15,44,58,1,0,0,15,0,44,13,38,8,2025-12-02
12/2/2025,Hospital Seri Manjung,16,5,2,8,1,2,14,16,0,0,0,14,2,0,4,9,3,2025-12-02
12/2/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-02
12/2/2025,Hospital Tengku Ampuan Rahimah,61,9,19,28,5,10,51,61,0,0,0,49,12,0,26,22,13,2025-12-02
12/2/2025,Hospital Sultanah Nur Zahirah,31,10,8,11,2,7,24,30,1,0,0,28,3,0,1,21,9,2025-12-02
12/2/2025,Hospital Queen Elizabeth II,68,9,14,45,0,18,50,66,2,0,0,62,5,1,24,26,18,2025-12-02
12/2/2025,Hospital Duchess Of Kent,13,5,3,5,0,1,12,13,0,0,0,13,0,0,3,8,2,2025-12-02
12/2/2025,Hospital Tawau,5,3,0,2,0,5,0,5,0,0,0,4,1,0,1,4,0,2025-12-02
12/2/2025,Hospital Umum Sarawak,88,26,23,35,4,29,59,88,0,0,0,77,9,2,41,42,5,2025-12-02
12/2/2025,Hospital Miri,11,6,2,3,0,11,0,11,0,0,0,11,0,0,1,8,2,2025-12-02
12/2/2025,Hospital Sibu,5,1,1,3,0,5,0,5,0,0,0,3,2,0,0,5,0,2025-12-02
12/2/2025,Pusat Darah Negara,593,173,164,221,35,83,510,580,9,4,0,536,48,9,82,367,144,2025-12-02
12/3/2025,Hospital Sultanah Nora Ismail,17,3,7,7,0,17,0,16,1,0,0,15,2,0,4,11,2,2025-12-03
12/3/2025,Hospital Sultanah Aminah,94,20,24,47,3,16,78,94,0,0,0,59,35,0,38,42,14,2025-12-03
12/3/2025,,73,18,19,34,2,9,64,73,0,0,0,69,4,0,26,23,24,2025-12-03
12/3/2025,Hospital Sultanah Bahiyah,42,6,12,19,5,15,27,41,1,0,0,35,6,1,10,20,12,2025-12-03
12/3/2025,Hospital Raja Perempuan Zainab II,64,18,15,23,8,24,40,64,0,0,0,53,11,0,17,31,16,2025-12-03
12/3/2025,Hospital Melaka,76,19,25,29,3,14,62,76,0,0,0,74,2,0,12,48,16,2025-12-03
12/3/2025,Hospital Tuanku Jaafar,45,8,13,22,2,15,30,45,0,0,0,31,14,0,7,25,13,2025-12-03
12/3/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-03
12/3/2025,Hospital Tengku Ampuan Afzan,11,1,5,3,2,11,0,11,0,0,0,10,0,1,0,9,2,2025-12-03
12/3/2025,Hospital Sultan Haji Ahmad Shah,34,10,10,11,3,11,23,34,0,0,0,34,0,0,4,24,6,2025-12-03
12/3/2025,Hospital Seberang Jaya,18,6,3,6,3,7,11,18,0,0,0,18,0,0,6,11,1,2025-12-03
12/3/2025,Hospital Pulau Pinang,144,41,37,60,6,37,107,143,1,0,0,141,3,0,10,117,17,2025-12-03
12/3/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-03
12/3/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-03
12/3/2025,,2,0,1,1,0,2,0,2,0,0,0,2,0,0,0,2,0,2025-12-03
12/3/2025,Hospital Raja Permaisuri Bainun,35,8,12,12,3,13,22,33,2,0,0,33,2,0,6,20,9,2025-12-03
12/3/2025,Hospital Taiping,33,9,11,10,3,7,26,32,1,0,0,32,1,0,9,21,3,2025-12-03
12/3/2025,Hospital Seri Manjung,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,2025-12-03
12/3/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-03
12/3/2025,Hospital Tengku Ampuan Rahimah,72,9,21,36,6,15,57,72,0,0,0,64,8,0,4,56,12,2025-12-03
12/3/2025,Hospital Sultanah Nur Zahirah,75,18,16,32,9,9,66,75,0,0,0,66,8,1,11,51,13,2025-12-03
12/3/2025,Hospital Queen Elizabeth II,64,12,19,32,1,6,58,63,1,0,0,54,9,1,16,45,3,2025-12-03
12/3/2025,Hospital Duchess Of Kent,12,2,4,6,0,5,7,12,0,0,0,12,0,0,1,11,0,2025-12-03
12/3/2025,Hospital Tawau,48,17,10,16,5,4,44,48,0,0,0,12,1,35,8,32,8,2025-12-03
12/3/2025,Hospital Umum Sarawak,85,17,30,32,6,22,63,85,0,0,0,83,2,0,7,68,10,2025-12-03
12/3/2025,Hospital Miri,4,1,0,3,0,4,0,3,1,0,0,3,1,0,0,4,0,2025-12-03
12/3/2025,Hospital Sibu,4,0,3,1,0,4,0,4,0,0,0,4,0,0,0,3,1,2025-12-03
12/3/2025,Pusat Darah Negara,542,116,150,250,25,148,394,528,10,4,0,418,120,4,117,332,93,2025-12-03
12/4/2025,Hospital Sultanah Nora Ismail,49,17,11,20,1,9,40,49,0,0,0,48,1,0,6,35,8,2025-12-04
12/4/2025,Hospital Sultanah Aminah,88,18,23,44,3,22,66,88,0,0,0,83,5,0,8,75,5,2025-12-04
12/4/2025,,6,0,2,4,0,6,0,5,1,0,0,6,0,0,1,5,0,2025-12-04
12/4/2025,Hospital Sultanah Bahiyah,34,9,11,13,1,4,30,34,0,0,0,28,4,2,10,11,13,2025-12-04
12/4/2025,Hospital Raja Perempuan Zainab II,39,7,13,17,2,19,20,37,2,0,0,31,7,1,6,24,9,2025-12-04
12/4/2025,Hospital Melaka,128,32,40,48,8,8,120,128,0,0,0,112,15,1,16,86,26,2025-12-04
12/4/2025,Hospital Tuanku Jaafar,77,17,16,36,8,10,67,77,0,0,0,73,4,0,22,18,37,2025-12-04
12/4/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-04
12/4/2025,Hospital Tengku Ampuan Afzan,58,8,19,21,10,8,50,58,0,0,0,52,6,0,18,24,16,2025-12-04
12/4/2025,Hospital Sultan Haji Ahmad Shah,11,1,5,5,0,11,0,11,0,0,0,11,0,0,3,8,0,2025-12-04
12/4/2025,Hospital Seberang Jaya,52,14,13,21,4,6,46,52,0,0,0,52,0,0,5,27,20,2025-12-04
12/4/2025,Hospital Pulau Pinang,122,26,35,54,7,42,80,122,0,0,0,115,7,0,25,71,26,2025-12-04
12/4/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-04
12/4/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-04
12/4/2025,,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2025-12-04
12/4/2025,Hospital Raja Permaisuri Bainun,29,15,4,7,3,6,23,25,4,0,0,27,1,1,3,21,5,2025-12-04
12/4/2025,Hospital Taiping,31,6,9,14,2,11,20,30,1,0,0,31,0,0,1,29,1,2025-12-04
12/4/2025,Hospital Seri Manjung,43,12,11,18,2,1,42,43,0,0,0,39,4,0,4,31,8,2025-12-04
12/4/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-04
12/4/2025,Hospital Tengku Ampuan Rahimah,112,31,31,41,9,11,101,112,0,0,0,111,1,0,21,64,27,2025-12-04
12/4/2025,Hospital Sultanah Nur Zahirah,58,19,13,25,1,10,48,56,2,0,0,51,7,0,5,34,19,2025-12-04
12/4/2025,Hospital Queen Elizabeth II,65,14,13,33,5,1,64,65,0,0,0,62,2,1,18,32,15,2025-12-04
12/4/2025,Hospital Duchess Of Kent,2,0,0,1,1,2,0,2,0,0,0,1,1,0,0,2,0,2025-12-04
12/4/2025,Hospital Tawau,2,0,2,0,0,2,0,2,0,0,0,2,0,0,0,2,0,2025-12-04
12/4/2025,Hospital Umum Sarawak,73,18,26,25,4,28,45,73,0,0,0,67,6,0,12,53,8,2025-12-04
12/4/2025,Hospital Miri,7,1,2,4,0,7,0,7,0,0,0,7,0,0,0,7,0,2025-12-04
12/4/2025,Hospital Sibu,5,1,1,3,0,5,0,5,0,0,0,5,0,0,0,5,0,2025-12-04
12/4/2025,Pusat Darah Negara,465,116,128,186,35,90,375,444,16,5,0,378,81,6,86,298,81,2025-12-04
12/5/2025,Hospital Sultanah Nora Ismail,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,1,1,2025-12-05
12/5/2025,Hospital Sultanah Aminah,47,10,11,19,7,22,25,46,1,0,0,44,2,1,4,34,9,2025-12-05
12/5/2025,,5,4,1,0,0,5,0,5,0,0,0,5,0,0,0,3,2,2025-12-05
12/5/2025,Hospital Sultanah Bahiyah,58,16,12,24,6,0,58,58,0,0,0,53,4,1,16,27,15,2025-12-05
12/5/2025,Hospital Raja Perempuan Zainab II,20,2,9,8,1,0,20,20,0,0,0,16,3,1,3,14,3,2025-12-05
12/5/2025,Hospital Melaka,11,4,4,3,0,11,0,9,2,0,0,10,1,0,1,10,0,2025-12-05
12/5/2025,Hospital Tuanku Jaafar,27,5,9,11,2,27,0,27,0,0,0,25,1,1,2,23,2,2025-12-05
12/5/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-05
12/5/2025,Hospital Tengku Ampuan Afzan,10,4,0,6,0,10,0,9,1,0,0,10,0,0,1,7,2,2025-12-05
12/5/2025,Hospital Sultan Haji Ahmad Shah,9,2,3,4,0,9,0,9,0,0,0,8,1,0,0,9,0,2025-12-05
12/5/2025,Hospital Seberang Jaya,10,3,5,2,0,10,0,10,0,0,0,9,1,0,0,10,0,2025-12-05
12/5/2025,Hospital Pulau Pinang,40,10,9,20,1,40,0,40,0,0,0,39,1,0,2,34,4,2025-12-05
12/5/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-05
12/5/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-05
12/5/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-05
12/5/2025,Hospital Raja Permaisuri Bainun,54,18,12,20,4,15,39,49,5,0,0,50,3,1,22,22,10,2025-12-05
12/5/2025,Hospital Taiping,13,3,5,4,1,13,0,12,1,0,0,12,0,1,1,12,0,2025-12-05
12/5/2025,Hospital Seri Manjung,3,0,1,2,0,3,0,3,0,0,0,2,0,1,0,3,0,2025-12-05
12/5/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-05
12/5/2025,Hospital Tengku Ampuan Rahimah,95,13,20,56,6,9,86,93,2,0,0,80,15,0,33,20,42,2025-12-05
12/5/2025,Hospital Sultanah Nur Zahirah,52,6,14,26,6,0,52,52,0,0,0,49,3,0,5,38,9,2025-12-05
12/5/2025,Hospital Queen Elizabeth II,83,23,14,43,3,6,77,81,2,0,0,79,3,1,20,54,9,2025-12-05
12/5/2025,Hospital Duchess Of Kent,3,0,0,2,1,3,0,3,0,0,0,2,1,0,1,0,2,2025-12-05
12/5/2025,Hospital Tawau,17,7,2,7,1,5,12,17,0,0,0,16,1,0,3,8,6,2025-12-05
12/5/2025,Hospital Umum Sarawak,44,17,9,15,3,44,0,43,1,0,0,41,2,1,9,30,5,2025-12-05
12/5/2025,Hospital Miri,7,2,3,2,0,7,0,7,0,0,0,7,0,0,0,7,0,2025-12-05
12/5/2025,Hospital Sibu,5,1,1,2,1,5,0,5,0,0,0,5,0,0,0,5,0,2025-12-05
12/5/2025,Pusat Darah Negara,275,68,84,108,15,115,160,254,14,7,0,243,27,5,18,222,35,2025-12-05
12/6/2025,Hospital Sultanah Nora Ismail,67,19,12,29,7,0,67,67,0,0,0,67,0,0,8,49,10,2025-12-06
12/6/2025,Hospital Sultanah Aminah,158,37,48,68,5,0,158,158,0,0,0,152,6,0,23,115,20,2025-12-06
12/6/2025,,83,22,18,39,4,0,83,83,0,0,0,79,4,0,28,39,16,2025-12-06
12/6/2025,Hospital Sultanah Bahiyah,101,19,31,45,6,0,101,101,0,0,0,86,11,4,19,63,19,2025-12-06
12/6/2025,Hospital Raja Perempuan Zainab II,87,22,30,29,6,0,87,87,0,0,0,78,6,3,27,38,22,2025-12-06
12/6/2025,Hospital Melaka,7,2,1,4,0,7,0,7,0,0,0,7,0,0,0,7,0,2025-12-06
12/6/2025,Hospital Tuanku Jaafar,112,25,31,49,7,0,112,112,0,0,0,106,5,1,15,74,23,2025-12-06
12/6/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-06
12/6/2025,Hospital Tengku Ampuan Afzan,58,13,13,30,2,0,58,58,0,0,0,54,4,0,7,46,5,2025-12-06
12/6/2025,Hospital Sultan Haji Ahmad Shah,21,3,9,6,3,0,21,21,0,0,0,20,1,0,8,5,8,2025-12-06
12/6/2025,Hospital Seberang Jaya,48,14,11,20,3,0,48,48,0,0,0,38,10,0,23,16,9,2025-12-06
12/6/2025,Hospital Pulau Pinang,87,21,12,49,5,46,41,83,4,0,0,77,10,0,9,72,6,2025-12-06
12/6/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-06
12/6/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-06
12/6/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-06
12/6/2025,Hospital Raja Permaisuri Bainun,64,9,18,30,7,0,64,64,0,0,0,60,3,1,3,47,14,2025-12-06
12/6/2025,Hospital Taiping,20,7,6,6,1,0,20,20,0,0,0,20,0,0,1,15,4,2025-12-06
12/6/2025,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-06
12/6/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-06
12/6/2025,Hospital Tengku Ampuan Rahimah,93,23,24,46,0,0,93,93,0,0,0,81,12,0,9,65,19,2025-12-06
12/6/2025,Hospital Sultanah Nur Zahirah,66,19,16,28,3,0,66,66,0,0,0,58,8,0,9,48,9,2025-12-06
12/6/2025,Hospital Queen Elizabeth II,29,5,9,15,0,0,29,29,0,0,0,25,4,0,11,9,9,2025-12-06
12/6/2025,Hospital Duchess Of Kent,69,16,17,32,4,0,69,69,0,0,0,64,5,0,7,54,8,2025-12-06
12/6/2025,Hospital Tawau,59,13,13,30,3,0,59,59,0,0,0,59,0,0,11,44,4,2025-12-06
12/6/2025,Hospital Umum Sarawak,43,11,15,16,1,0,43,43,0,0,0,37,6,0,8,31,4,2025-12-06
12/6/2025,Hospital Miri,80,26,15,34,5,0,80,80,0,0,0,76,4,0,11,64,5,2025-12-06
12/6/2025,Hospital Sibu,21,3,11,4,3,0,21,21,0,0,0,21,0,0,5,14,2,2025-12-06
12/6/2025,Pusat Darah Negara,635,173,167,265,30,158,477,615,17,3,0,559,71,5,90,440,105,2025-12-06
12/7/2025,Hospital Sultanah Nora Ismail,55,13,20,18,4,0,55,55,0,0,0,54,0,1,3,42,10,2025-12-07
12/7/2025,Hospital Sultanah Aminah,170,53,37,74,6,0,170,170,0,0,0,164,6,0,18,127,25,2025-12-07
12/7/2025,,56,17,7,26,6,0,56,56,0,0,0,53,3,0,16,26,14,2025-12-07
12/7/2025,Hospital Sultanah Bahiyah,49,14,10,22,3,10,39,49,0,0,0,47,2,0,9,29,11,2025-12-07
12/7/2025,Hospital Raja Perempuan Zainab II,28,6,7,14,1,28,0,27,1,0,0,24,3,1,1,25,2,2025-12-07
12/7/2025,Hospital Melaka,327,88,82,137,20,0,327,327,0,0,0,311,16,0,25,250,52,2025-12-07
12/7/2025,Hospital Tuanku Jaafar,123,39,31,46,7,0,123,123,0,0,0,113,10,0,25,78,20,2025-12-07
12/7/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-07
12/7/2025,Hospital Tengku Ampuan Afzan,61,11,23,23,4,0,61,61,0,0,0,58,2,1,3,56,2,2025-12-07
12/7/2025,Hospital Sultan Haji Ahmad Shah,79,19,21,32,7,0,79,79,0,0,0,78,1,0,10,56,13,2025-12-07
12/7/2025,Hospital Seberang Jaya,136,26,29,77,4,0,136,136,0,0,0,133,3,0,14,109,13,2025-12-07
12/7/2025,Hospital Pulau Pinang,117,32,25,51,9,0,117,117,0,0,0,110,6,1,14,90,13,2025-12-07
12/7/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-07
12/7/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-07
12/7/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-07
12/7/2025,Hospital Raja Permaisuri Bainun,124,41,32,45,6,0,124,124,0,0,0,119,5,0,11,99,14,2025-12-07
12/7/2025,Hospital Taiping,81,25,12,39,5,0,81,81,0,0,0,79,2,0,11,62,8,2025-12-07
12/7/2025,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-07
12/7/2025,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-12-07
12/7/2025,Hospital Tengku Ampuan Rahimah,213,51,43,101,18,0,213,213,0,0,0,201,12,0,30,145,38,2025-12-07
12/7/2025,Hospital Sultanah Nur Zahirah,45,9,13,21,2,11,34,45,0,0,0,31,14,0,9,30,6,2025-12-07
12/7/2025,Hospital Queen Elizabeth II,129,33,31,53,12,0,129,129,0,0,0,124,3,2,14,100,15,2025-12-07
